Date,Product,Category,Price,Quantity Sold,Total Sales
13-01-2025,Bag,Accessories,1271.06,8,10168.48
28-10-2025,Tablet,Electronics,26760.14,5,133800.7
24-03-2025,Keyboard,Electronics,1554.71,2,3109.42
17-11-2025,Mouse,Electronics,763.39,4,3053.56
21-04-2025,Bread,Grocery,41.45,3,124.35
24-03-2025,Headphones,Electronics,3009.78,10,30097.8
30-11-2025,Headphones,Electronics,3258.14,6,19548.84
18-08-2025,,Grocery,37.05,5,185.25
04-07-2025,Bag,Accessories,1285.43,7,8998.01
21-01-2025,Speaker,Electronics,4691.49,7,32840.43
03-05-2025,Shoes,,2748.5,10,27485
08-02-2025,Keyboard,Electronics,1520.07,8,12160.56
19-02-2025,Bread,Grocery,36.12,5,180.6
08-10-2025,Tablet,Electronics,27344.74,2,54689.48
13-09-2025,Mouse,Electronics,693.67,3,2081.01
01-06-2025,Keyboard,Electronics,1370.45,10,13704.5
06-07-2025,Rice,Grocery,55.07,3,165.21
30-12-2025,Bread,Grocery,39.69,8,317.52
12-05-2025,Bread,Grocery,,3,129.03
05-03-2025,Bag,Accessories,1197.18,6,7183.08
27-05-2025,Milk,Grocery,54,10,540
15-12-2025,Keyboard,Electronics,1482.25,9,13340.25
16-11-2025,Rice,Grocery,58.48,7,409.36
17-09-2025,Phone,Electronics,19051.31,1,19051.31
14-11-2025,Watch,Accessories,3189.94,4,12759.76
25-12-2025,Tablet,Electronics,25304,3,75912
23-02-2025,T-Shirt,Fashion,780.13,10,7801.3
24-07-2025,Tablet,Electronics,22864.89,7,160054.23
25-08-2025,Watch,Accessories,3215.45,8,25723.6
28-08-2025,Watch,Accessories,3524.58,8,28196.64
25-02-2025,Mouse,Electronics,655.24,2,1310.48
23-07-2025,Bread,Grocery,39.46,7,276.22
18-06-2025,Mouse,Electronics,674.42,10,6744.2
06-09-2025,,Fashion,2601.15,8,20809.2
28-02-2025,T-Shirt,Fashion,792.73,9,7134.57
21-03-2025,Phone,Electronics,18582.06,4,74328.24
13-06-2025,Bag,Accessories,1087.52,10,10875.2
14-07-2025,Laptop,Electronics,54364.6,6,326187.6
09-08-2025,Phone,Electronics,18853.68,4,75414.72
12-01-2025,Bread,Grocery,41.47,5,207.35
10-05-2025,Watch,Accessories,3273.27,3,9819.81
05-02-2025,T-Shirt,Fashion,784.81,5,3924.05
31-12-2025,Phone,Electronics,21485.16,9,193366.44
20-04-2025,Watch,Accessories,3775.15,3,11325.45
28-01-2025,Mouse,Electronics,755.29,7,5287.03
25-06-2025,Bread,Grocery,38.38,4,153.52
28-06-2025,Milk,Grocery,54.8,9,493.2
19-12-2025,Bread,Grocery,37.29,7,261.03
01-07-2025,Speaker,Electronics,4673.61,7,32715.27
06-01-2025,Headphones,Electronics,3169.84,10,31698.4
12-04-2025,Mouse,Electronics,731.18,10,7311.8
12-11-2025,Keyboard,Electronics,1447.12,6,8682.72
08-01-2025,Keyboard,Electronics,1618.95,3,4856.85
13-09-2025,Tablet,Electronics,24082.04,7,168574.28
15-05-2025,Headphones,Electronics,3133.37,8,25066.96
06-03-2025,Watch,Accessories,3464.53,10,34645.3
19-02-2025,Laptop,Electronics,47186.23,4,188744.92
04-08-2025,Jeans,Fashion,1816.59,3,5449.77
04-11-2025,Milk,Grocery,51.88,4,207.52
08-04-2025,Watch,Accessories,3553.79,1,3553.79
09-07-2025,Tablet,Electronics,24318.97,5,121594.85
07-06-2025,Headphones,Electronics,3191.43,2,6382.86
25-12-2025,Phone,Electronics,20595.65,8,164765.2
31-07-2025,Milk,Grocery,53.37,9,480.33
07-08-2025,Headphones,Electronics,3284.44,6,19706.64
28-02-2025,Speaker,Electronics,4208.23,7,29457.61
11-07-2025,Keyboard,Electronics,1515.83,3,4547.49
05-10-2025,Milk,Grocery,53.7,7,375.9
21-11-2025,T-Shirt,Fashion,832.33,2,1664.66
14-02-2025,Bread,Grocery,42.7,2,85.4
29-11-2025,Laptop,Electronics,51162.6,7,358138.2
23-02-2025,Phone,Electronics,20999.77,10,209997.7
06-10-2025,Mouse,Electronics,718.69,9,6468.21
25-10-2025,Bread,Grocery,36.26,5,181.3
04-08-2025,Shoes,Fashion,2361.44,8,18891.52
10-10-2025,Milk,Grocery,50.76,8,406.08
05-03-2025,Rice,Grocery,65.61,8,524.88
31-07-2025,,Electronics,4788.38,7,33518.66
04-01-2025,Rice,Grocery,63.39,9,570.51
26-05-2025,T-Shirt,Fashion,860.74,5,4303.7
07-06-2025,Tablet,Electronics,27013.37,7,189093.59
11-12-2025,Shoes,Fashion,2252.08,7,15764.56
17-01-2025,Laptop,Electronics,45262.47,6,271574.82
23-09-2025,Tablet,Electronics,26206.23,6,157237.38
21-06-2025,Keyboard,Electronics,1637.75,7,11464.25
04-05-2025,Headphones,Electronics,3284.09,4,13136.36
12-11-2025,Watch,Accessories,3425.32,1,3425.32
23-10-2025,Milk,Grocery,50.92,7,356.44
30-03-2025,Milk,Grocery,59.45,9,535.05
23-03-2025,Milk,Grocery,52.04,3,156.12
16-09-2025,Mouse,Electronics,718.4,7,5028.8
18-11-2025,Speaker,Electronics,4284.21,9,38557.89
23-03-2025,Rice,Grocery,56.45,2,112.9
14-01-2025,Milk,Grocery,49.63,10,496.3
20-03-2025,Laptop,Electronics,51181,9,460629
10-02-2025,Bag,Accessories,1171.78,3,3515.34
21-08-2025,Watch,Accessories,3592.05,6,21552.3
06-04-2025,Shoes,Fashion,2576.26,4,10305.04
02-06-2025,Shoes,Fashion,2517.71,4,10070.84
13-07-2025,Bread,Grocery,38.08,1,38.08
21-05-2025,Mouse,Electronics,760.9,1,760.9
23-11-2025,Bag,Accessories,1288.07,2,2576.14
24-08-2025,Speaker,Electronics,4586.3,2,9172.6
14-03-2025,T-Shirt,Fashion,761.92,3,2285.76
17-02-2025,Mouse,Electronics,,6,4195.14
17-04-2025,Milk,Grocery,50.61,1,50.61
31-07-2025,Mouse,Electronics,698.11,2,1396.22
18-04-2025,Watch,Accessories,3443.93,6,20663.58
21-11-2025,Speaker,,4455.79,3,13367.37
03-04-2025,T-Shirt,Fashion,721.62,3,2164.86
04-12-2025,Bag,Accessories,1231.49,1,1231.49
02-03-2025,Rice,Grocery,65.92,8,527.36
11-11-2025,Bag,Accessories,1211.16,3,3633.48
25-09-2025,Jeans,Fashion,1711.62,2,3423.24
09-04-2025,Bag,Accessories,1087.09,1,1087.09
23-09-2025,Headphones,Electronics,3156.58,4,12626.32
06-07-2025,Mouse,Electronics,755.8,1,755.8
17-06-2025,Keyboard,Electronics,1415.93,3,4247.79
18-05-2025,T-Shirt,Fashion,797.05,2,1594.1
28-06-2025,Jeans,Fashion,1818.54,5,9092.7
28-08-2025,Jeans,Fashion,1911.24,7,13378.68
20-09-2025,Milk,Grocery,59.65,5,298.25
30-03-2025,Shoes,Fashion,2593.53,5,12967.65
21-07-2025,Mouse,Electronics,711.71,10,7117.1
09-06-2025,Keyboard,Electronics,1588.23,8,12705.84
10-08-2025,Speaker,Electronics,4451.54,10,44515.4
20-05-2025,Tablet,Electronics,24093.74,2,48187.48
07-11-2025,Milk,Grocery,54.22,10,542.2
30-06-2025,Rice,Grocery,64.77,2,129.54
19-08-2025,Keyboard,Electronics,1616.83,9,14551.47
10-05-2025,Bag,Accessories,1178.35,10,11783.5
27-11-2025,Headphones,Electronics,2911.35,1,2911.35
28-02-2025,Keyboard,Electronics,1592.71,7,11148.97
06-04-2025,Rice,Grocery,56.94,4,227.76
03-12-2025,Rice,Grocery,58.46,6,350.76
04-03-2025,Laptop,Electronics,48185.89,1,48185.89
18-06-2025,Shoes,Fashion,2482.69,6,14896.14
30-04-2025,Headphones,Electronics,2739.74,5,13698.7
05-11-2025,Shoes,Fashion,2513.63,2,5027.26
15-10-2025,T-Shirt,Fashion,834.6,2,1669.2
21-10-2025,Speaker,Electronics,4631.64,7,32421.48
12-06-2025,Tablet,Electronics,24100.61,4,96402.44
26-01-2025,Bread,Grocery,39.95,1,39.95
21-05-2025,Milk,Grocery,50.81,8,406.48
29-03-2025,Bag,Accessories,1158.45,7,8109.15
,Bag,Accessories,1085.1,1,1085.1
26-11-2025,Bread,Grocery,42.85,1,42.85
25-08-2025,T-Shirt,Fashion,740.97,7,5186.79
19-01-2025,Speaker,Electronics,4530.12,9,40771.08
21-01-2025,Rice,Grocery,61.74,2,
29-08-2025,Mouse,Electronics,746.18,7,5223.26
04-06-2025,T-Shirt,Fashion,770.75,6,4624.5
24-07-2025,Mouse,Electronics,707.9,6,4247.4
10-09-2025,,Accessories,1091.3,5,5456.5
23-12-2025,Phone,Electronics,19973.35,2,39946.7
11-07-2025,Bag,Accessories,1104.66,4,4418.64
25-01-2025,Tablet,Electronics,22551.98,2,45103.96
,Tablet,Electronics,25937.99,7,181565.93
26-04-2025,,Electronics,1376.41,6,8258.46
03-10-2025,Laptop,Electronics,54341.1,1,54341.1
13-05-2025,Speaker,Electronics,4756.45,2,9512.9
25-01-2025,T-Shirt,Fashion,732.01,6,4392.06
19-12-2025,Bag,Accessories,1269.99,7,8889.93
19-05-2025,Jeans,Fashion,1681.32,3,5043.96
26-10-2025,Phone,Electronics,18479.61,6,110877.66
17-03-2025,Bread,Grocery,40.67,7,284.69
23-11-2025,Phone,Electronics,20672.94,9,186056.46
28-09-2025,Shoes,Fashion,2538.94,8,20311.52
24-05-2025,Rice,Grocery,63.27,8,506.16
26-04-2025,Mouse,Electronics,666.93,5,3334.65
31-12-2025,Mouse,Electronics,679.42,4,2717.68
04-12-2025,Watch,,3664.69,4,14658.76
22-12-2025,Mouse,Electronics,640.52,8,5124.16
31-01-2025,Shoes,Fashion,2256.56,4,9026.24
28-08-2025,Tablet,Electronics,24425.3,8,195402.4
23-02-2025,Rice,Grocery,56.5,10,565
28-09-2025,Headphones,Electronics,3215.08,5,16075.4
29-12-2025,Phone,Electronics,20621.16,9,185590.44
24-02-2025,Speaker,Electronics,4167.05,6,25002.3
17-07-2025,Phone,Electronics,21471.44,9,193242.96
14-04-2025,Bread,Grocery,39.2,2,78.4
23-05-2025,Milk,Grocery,51.31,5,256.55
23-10-2025,Watch,Accessories,3221.45,8,25771.6
24-02-2025,Jeans,Fashion,1659.67,1,1659.67
24-08-2025,Keyboard,Electronics,1430.03,8,11440.24
05-12-2025,Headphones,Electronics,2971.58,5,14857.9
02-03-2025,Speaker,Electronics,4545.27,6,27271.62
09-08-2025,Shoes,Fashion,2325.31,9,20927.79
09-08-2025,Headphones,Electronics,2900.24,8,23201.92
20-05-2025,Rice,Grocery,55.17,7,386.19
05-08-2025,Shoes,Fashion,2397,7,16779
01-04-2025,Bag,Accessories,1146.22,10,11462.2
10-09-2025,Headphones,Electronics,2960.14,1,2960.14
27-11-2025,Shoes,Fashion,2729.49,4,10917.96
28-02-2025,Laptop,Electronics,53950.58,10,539505.8
17-05-2025,Shoes,Fashion,2282.92,2,4565.84
22-05-2025,Shoes,Fashion,2691.3,7,18839.1
20-07-2025,Milk,,50.61,5,253.05
11-09-2025,Shoes,Fashion,2335.51,4,9342.04
27-06-2025,Watch,Accessories,3351.59,10,33515.9
28-05-2025,Jeans,Fashion,1621.12,3,4863.36
15-09-2025,Speaker,Electronics,4680.42,8,37443.36
06-06-2025,Tablet,Electronics,27033.34,4,108133.36
29-03-2025,Rice,Grocery,62.18,3,186.54
06-04-2025,Rice,Grocery,64.8,3,194.4
07-01-2025,Watch,Accessories,3482.22,6,20893.32
11-01-2025,Keyboard,Electronics,1642.31,2,3284.62
29-03-2025,Watch,Accessories,3682.18,1,3682.18
01-11-2025,Rice,Grocery,65.63,10,656.3
01-01-2025,Phone,Electronics,21492.87,8,171942.96
26-02-2025,Laptop,Electronics,53189.26,10,531892.6
15-12-2025,T-Shirt,Fashion,853.66,9,7682.94
15-09-2025,Keyboard,Electronics,1576.5,2,3153
21-02-2025,T-Shirt,Fashion,848.62,6,5091.72
20-08-2025,Phone,Electronics,20939.26,9,188453.34
12-05-2025,Watch,Accessories,3490.55,6,20943.3
23-08-2025,Laptop,Electronics,53277.49,5,266387.45
30-12-2025,Rice,Grocery,64.7,10,647
05-09-2025,Mouse,Electronics,667.79,9,6010.11
24-11-2025,Laptop,Electronics,46479,7,325353
23-04-2025,Watch,Accessories,3845.86,6,23075.16
12-09-2025,Laptop,Electronics,47443.68,7,332105.76
04-07-2025,Shoes,Fashion,2622.18,4,10488.72
13-07-2025,Watch,Accessories,3225.55,5,16127.75
17-11-2025,Watch,Accessories,3531.44,8,28251.52
27-09-2025,Keyboard,Electronics,1429.59,6,8577.54
19-06-2025,Milk,Grocery,55.98,5,279.9
08-06-2025,Shoes,Fashion,2270.55,9,20434.95
26-12-2025,Rice,Grocery,64.01,2,128.02
10-08-2025,Bread,Grocery,39.64,6,237.84
28-05-2025,Mouse,Electronics,765.73,8,6125.84
17-12-2025,Keyboard,Electronics,1489.9,3,4469.7
25-09-2025,T-Shirt,Fashion,819.81,3,2459.43
05-06-2025,Phone,Electronics,19153.04,5,95765.2
08-01-2025,Phone,Electronics,18163.81,5,90819.05
31-10-2025,Mouse,Electronics,637.45,5,3187.25
03-01-2025,Milk,Grocery,53.37,1,53.37
26-01-2025,T-Shirt,Fashion,742.04,5,3710.2
15-09-2025,Watch,Accessories,3820.97,9,34388.73
21-03-2025,Mouse,Electronics,729.85,3,2189.55
11-04-2025,Milk,Grocery,55.94,2,111.88
29-05-2025,Shoes,Fashion,2266.07,6,13596.42
08-05-2025,Bread,Grocery,41.43,7,290.01
05-08-2025,Milk,Grocery,60.14,2,
14-05-2025,Speaker,Electronics,4321.82,5,21609.1
30-03-2025,Bag,Accessories,1184.6,6,7107.6
24-10-2025,Keyboard,Electronics,1555,4,6220
09-05-2025,Keyboard,Electronics,1474.89,4,5899.56
04-06-2025,T-Shirt,Fashion,733.7,10,7337
18-11-2025,Phone,Electronics,20183.32,7,141283.24
12-08-2025,Mouse,Electronics,649.41,8,5195.28
22-12-2025,Rice,Grocery,60.05,6,360.3
28-08-2025,Rice,Grocery,59.13,7,413.91
30-07-2025,Phone,Electronics,18110.69,9,162996.21
14-01-2025,Bread,Grocery,39.37,3,118.11
11-11-2025,Speaker,Electronics,4322.15,4,17288.6
25-10-2025,Headphones,Electronics,2923.87,10,29238.7
06-10-2025,Speaker,Electronics,4559.02,5,22795.1
28-01-2025,Bread,Grocery,42.76,3,128.28
26-07-2025,Watch,Accessories,3154.17,9,28387.53
24-08-2025,Tablet,Electronics,22771.73,1,22771.73
19-05-2025,Tablet,Electronics,27430.87,2,54861.74
20-06-2025,Bag,Accessories,1103.38,5,5516.9
17-10-2025,Phone,Electronics,20762.37,1,20762.37
04-03-2025,Jeans,Fashion,1830.46,9,16474.14
28-01-2025,Jeans,Fashion,1693.82,3,5081.46
15-10-2025,Jeans,Fashion,1968.22,3,5904.66
25-04-2025,Speaker,Electronics,4658.11,3,13974.33
04-06-2025,Watch,Accessories,3367.62,1,3367.62
06-09-2025,Bag,Accessories,1245.07,2,2490.14
04-02-2025,Laptop,Electronics,46530.22,2,93060.44
24-09-2025,Mouse,Electronics,664.61,2,1329.22
31-08-2025,Laptop,Electronics,53327.26,8,426618.08
20-07-2025,Laptop,Electronics,54260.44,5,271302.2
27-07-2025,Phone,Electronics,21930.79,4,87723.16
07-10-2025,T-Shirt,Fashion,851.47,8,6811.76
03-12-2025,Bag,Accessories,1109.57,3,3328.71
22-11-2025,Laptop,Electronics,46848.08,4,187392.32
29-03-2025,Headphones,Electronics,3145,9,28305
13-04-2025,Phone,Electronics,19921.87,5,99609.35
08-12-2025,Mouse,Electronics,764.27,8,6114.16
08-07-2025,Watch,Accessories,3342.63,7,23398.41
24-12-2025,Bread,Grocery,36.86,7,258.02
06-08-2025,Keyboard,Electronics,1358.39,8,10867.12
03-03-2025,Bag,Accessories,1173.46,10,11734.6
05-06-2025,Laptop,Electronics,51451.09,10,514510.9
16-08-2025,,Electronics,54081.08,6,324486.48
13-03-2025,Phone,Electronics,21529.7,8,172237.6
22-05-2025,Laptop,Electronics,54817.54,6,328905.24
14-09-2025,Tablet,Electronics,26805.11,4,107220.44
28-06-2025,Speaker,Electronics,4685.6,7,32799.2
20-09-2025,Mouse,Electronics,654.43,3,1963.29
30-06-2025,Watch,Accessories,3653.45,6,21920.7
24-08-2025,Jeans,Fashion,1929.12,3,5787.36
23-05-2025,Bread,Grocery,42.1,5,210.5
21-07-2025,Mouse,Electronics,758.26,8,6066.08
12-07-2025,Phone,Electronics,20423.37,3,61270.11
22-10-2025,Jeans,Fashion,1953.87,9,17584.83
13-05-2025,Keyboard,Electronics,1559.33,10,15593.3
25-10-2025,Rice,Grocery,61.01,7,427.07
04-02-2025,Laptop,Electronics,45295.22,3,135885.66
29-04-2025,Mouse,Electronics,723.14,8,5785.12
14-12-2025,Phone,Electronics,19294.64,4,77178.56
02-05-2025,Mouse,Electronics,755.97,3,2267.91
16-07-2025,Bread,Grocery,43.79,2,87.58
01-02-2025,Bag,Accessories,1140.12,1,1140.12
07-02-2025,Phone,Electronics,21053.41,10,210534.1
20-11-2025,Tablet,Electronics,22647.3,3,67941.9
14-06-2025,Mouse,Electronics,727.82,7,5094.74
10-03-2025,Watch,Accessories,3551.65,4,14206.6
11-04-2025,T-Shirt,Fashion,798.58,5,3992.9
26-04-2025,Shoes,Fashion,2621.08,7,18347.56
28-09-2025,Bread,Grocery,42.32,2,84.64
26-10-2025,Laptop,Electronics,,2,102582.32
15-04-2025,Laptop,Electronics,53100.09,1,53100.09
04-07-2025,Bread,Grocery,39.26,9,353.34
06-02-2025,Rice,,56.22,9,505.98
12-09-2025,Shoes,Fashion,2666.2,10,26662
31-08-2025,Headphones,Electronics,2911.26,10,29112.6
14-10-2025,Tablet,Electronics,23189.37,2,46378.74
13-08-2025,Milk,Grocery,56.38,2,112.76
19-10-2025,Mouse,Electronics,647.81,9,5830.29
02-06-2025,Mouse,Electronics,646.51,4,2586.04
27-01-2025,Bag,Accessories,1209.73,1,1209.73
25-04-2025,Tablet,Electronics,27203.09,5,136015.45
19-07-2025,Jeans,Fashion,1748.85,3,5246.55
28-05-2025,Mouse,Electronics,704.82,4,2819.28
23-09-2025,Speaker,Electronics,4600.12,5,23000.6
24-07-2025,Bag,Accessories,1093.6,2,2187.2
26-10-2025,Phone,Electronics,21747.71,5,108738.55
01-12-2025,Laptop,Electronics,45322.75,7,
14-05-2025,,Fashion,2417.27,1,2417.27
13-03-2025,Shoes,Fashion,2523.54,6,15141.24
06-12-2025,Speaker,Electronics,4840.44,4,19361.76
10-09-2025,Mouse,Electronics,742.79,10,7427.9
09-11-2025,Jeans,Fashion,1920.6,1,1920.6
27-06-2025,Mouse,Electronics,762.99,10,7629.9
10-11-2025,Speaker,Electronics,4122.53,9,37102.77
03-09-2025,Keyboard,Electronics,1431.15,1,1431.15
23-02-2025,Laptop,Electronics,49965.97,4,199863.88
29-11-2025,Rice,Grocery,59.18,5,295.9
27-04-2025,Laptop,Electronics,54312.47,1,54312.47
11-04-2025,Headphones,Electronics,3064.88,7,21454.16
16-12-2025,Watch,Accessories,3666.55,,32998.95
04-09-2025,Laptop,Electronics,48871.25,7,342098.75
23-12-2025,Keyboard,Electronics,1478.92,7,10352.44
09-10-2025,Keyboard,Electronics,1384.67,2,2769.34
12-11-2025,Speaker,Electronics,4380.94,4,17523.76
25-06-2025,Milk,Grocery,59.6,4,238.4
29-04-2025,Mouse,Electronics,712.41,4,2849.64
31-07-2025,Jeans,Fashion,1890.92,9,17018.28
18-10-2025,Laptop,Electronics,54909.39,1,54909.39
08-05-2025,Tablet,Electronics,22784.42,1,
06-03-2025,Phone,Electronics,18722.37,1,18722.37
10-06-2025,Rice,Grocery,61.23,4,244.92
30-05-2025,Keyboard,Electronics,1531.84,8,12254.72
03-12-2025,Mouse,Electronics,721.92,2,1443.84
09-05-2025,Headphones,Electronics,2823.52,6,16941.12
23-04-2025,Phone,Electronics,20852.54,6,125115.24
10-10-2025,T-Shirt,Fashion,859.04,4,3436.16
27-09-2025,Speaker,Electronics,4290.78,9,38617.02
15-09-2025,Mouse,Electronics,637.56,7,4462.92
28-12-2025,Bag,Accessories,1196.69,2,2393.38
15-04-2025,Speaker,Electronics,4173.42,9,37560.78
29-04-2025,T-Shirt,Fashion,838.71,4,3354.84
04-03-2025,Rice,Grocery,62.7,3,188.1
19-01-2025,Shoes,Fashion,2599.17,8,20793.36
28-02-2025,Laptop,Electronics,49989.07,1,49989.07
19-05-2025,T-Shirt,Fashion,814.12,5,4070.6
13-02-2025,Laptop,Electronics,47790.92,10,477909.2
16-07-2025,Phone,Electronics,18075.39,7,126527.73
16-07-2025,Phone,Electronics,18177.66,4,72710.64
14-07-2025,Keyboard,Electronics,1547.98,9,13931.82
27-01-2025,Watch,Accessories,3363.6,9,30272.4
28-06-2025,Speaker,Electronics,4073.39,10,
22-06-2025,Speaker,Electronics,4795.34,5,23976.7
30-10-2025,Shoes,Fashion,2628.63,6,15771.78
15-11-2025,Milk,Grocery,59.02,1,59.02
25-02-2025,Headphones,Electronics,2932.87,5,14664.35
01-10-2025,Phone,Electronics,19695.34,,196953.4
23-09-2025,T-Shirt,Fashion,746.01,7,5222.07
28-08-2025,Jeans,Fashion,1977.34,4,7909.36
09-03-2025,Speaker,Electronics,4063.67,5,20318.35
13-02-2025,Shoes,Fashion,2635.67,5,13178.35
22-06-2025,Bag,Accessories,1174.7,10,11747
21-05-2025,Rice,Grocery,57.22,5,286.1
01-12-2025,Bread,Grocery,42.17,1,42.17
05-03-2025,T-Shirt,Fashion,810.95,6,4865.7
16-05-2025,Tablet,Electronics,23393.92,8,187151.36
09-01-2025,Phone,Electronics,18035.48,1,18035.48
03-07-2025,Phone,Electronics,20550.97,9,184958.73
22-04-2025,Milk,Grocery,50.14,2,100.28
22-05-2025,Speaker,Electronics,4599.3,6,27595.8
02-02-2025,Phone,Electronics,18719.22,5,93596.1
13-05-2025,Tablet,Electronics,24974.64,4,99898.56
19-11-2025,Keyboard,Electronics,1394.07,10,13940.7
02-12-2025,Laptop,Electronics,47326.72,1,47326.72
05-04-2025,Watch,Accessories,3504.7,8,28037.6
24-10-2025,Rice,Grocery,54.5,4,218
01-02-2025,Jeans,Fashion,1977.11,5,9885.55
09-01-2025,Watch,Accessories,3741.45,6,22448.7
04-10-2025,Jeans,Fashion,1636.1,4,6544.4
29-06-2025,Mouse,Electronics,640.85,8,5126.8
27-02-2025,Headphones,Electronics,2746.47,4,10985.88
16-06-2025,Bag,Accessories,1169.13,7,8183.91
06-02-2025,Watch,Accessories,3448.53,5,17242.65
15-03-2025,Laptop,Electronics,48265.41,6,289592.46
21-06-2025,Milk,Grocery,59.37,6,356.22
29-08-2025,T-Shirt,Fashion,819.51,3,2458.53
08-07-2025,Laptop,Electronics,47908.73,3,143726.19
30-10-2025,Laptop,Electronics,46062.32,4,184249.28
10-06-2025,Headphones,Electronics,3129.46,9,28165.14
25-10-2025,Jeans,Fashion,1743.86,,6975.44
13-07-2025,Tablet,Electronics,25413.43,3,76240.29
15-07-2025,Bread,Grocery,43.98,2,87.96
09-02-2025,Speaker,Electronics,4943.09,10,49430.9
15-09-2025,Bag,Accessories,1231.28,7,8618.96
03-10-2025,Jeans,Fashion,1663.65,9,14972.85
27-01-2025,Bag,Accessories,1193.36,9,10740.24
24-09-2025,Phone,Electronics,19267.76,4,77071.04
22-10-2025,T-Shirt,Fashion,865.77,6,5194.62
05-05-2025,Bread,Grocery,42.14,6,252.84
29-04-2025,Phone,Electronics,19259.27,2,38518.54
21-12-2025,Shoes,Fashion,2472.5,7,17307.5
05-07-2025,Mouse,Electronics,679.28,9,6113.52
09-02-2025,Speaker,Electronics,4376.07,8,35008.56
06-11-2025,Shoes,Fashion,2474.48,7,17321.36
28-04-2025,Bag,Accessories,1278.68,3,3836.04
03-10-2025,Shoes,Fashion,2638.22,7,18467.54
12-12-2025,Bag,Accessories,1239.82,10,12398.2
14-05-2025,Bread,Grocery,38.3,6,229.8
02-03-2025,Mouse,Electronics,687.19,9,6184.71
17-03-2025,Bag,Accessories,1198.61,4,4794.44
03-04-2025,Speaker,Electronics,4458.66,3,13375.98
03-03-2025,Milk,Grocery,52.4,9,471.6
31-12-2025,Speaker,Electronics,4472.87,2,8945.74
06-03-2025,Tablet,Electronics,22670.38,7,158692.66
13-01-2025,Jeans,Fashion,1680.1,2,3360.2
09-03-2025,Headphones,Electronics,3220.13,7,22540.91
05-08-2025,Rice,Grocery,55.53,9,499.77
04-05-2025,Jeans,Fashion,1725.62,6,10353.72
22-06-2025,Bag,Accessories,1226.1,2,2452.2
24-01-2025,Mouse,Electronics,733.42,6,4400.52
18-08-2025,Speaker,Electronics,4417.99,8,35343.92
12-08-2025,T-Shirt,Fashion,841.23,3,2523.69
04-04-2025,Jeans,Fashion,1895.74,9,17061.66
12-02-2025,Keyboard,Electronics,1618.68,10,16186.8
31-10-2025,Rice,Grocery,62.09,8,496.72
14-07-2025,Rice,Grocery,59.26,9,533.34
29-10-2025,T-Shirt,Fashion,871.16,2,1742.32
29-04-2025,T-Shirt,Fashion,798.93,1,798.93
16-10-2025,Headphones,Electronics,3238.38,10,32383.8
18-09-2025,Tablet,Electronics,27140.22,5,135701.1
15-06-2025,Milk,Grocery,53,3,159
15-03-2025,Laptop,Electronics,53139.87,4,212559.48
09-08-2025,Headphones,Electronics,2866.95,10,28669.5
10-06-2025,Mouse,Electronics,678.63,3,2035.89
02-03-2025,T-Shirt,Fashion,763.82,8,6110.56
25-04-2025,Speaker,Electronics,4202.39,5,21011.95
07-11-2025,Bread,Grocery,36.85,4,147.4
08-12-2025,T-Shirt,Fashion,742.56,4,2970.24
10-10-2025,Tablet,Electronics,25043.49,3,75130.47
15-01-2025,Bag,Accessories,1296.61,9,11669.49
03-10-2025,Bread,Grocery,37.56,8,300.48
14-01-2025,Rice,Grocery,56.44,10,564.4
07-08-2025,Jeans,Fashion,1780.14,3,5340.42
21-08-2025,T-Shirt,Fashion,866.88,2,1733.76
16-08-2025,Speaker,Electronics,4439.04,5,22195.2
14-02-2025,Tablet,Electronics,23184.09,5,115920.45
09-12-2025,Mouse,Electronics,765.58,2,1531.16
24-04-2025,Jeans,Fashion,1646.77,3,4940.31
17-09-2025,Rice,Grocery,57.31,9,515.79
11-12-2025,Bread,Grocery,36.59,6,219.54
20-01-2025,Milk,Grocery,50.6,9,455.4
12-06-2025,Shoes,Fashion,2670.72,1,2670.72
21-11-2025,Watch,Accessories,3155.58,3,9466.74
28-10-2025,Milk,Grocery,59.09,4,236.36
11-12-2025,Shoes,Fashion,2382.64,3,7147.92
06-09-2025,Tablet,Electronics,23435.52,8,187484.16
25-05-2025,Keyboard,Electronics,1409.57,2,
22-09-2025,Tablet,Electronics,26116.42,4,104465.68
,Milk,Grocery,50.24,9,452.16
09-11-2025,Shoes,Fashion,2605,1,2605
03-08-2025,Jeans,Fashion,1714.71,7,12002.97
20-11-2025,Bag,Accessories,1136.33,6,6817.98
05-09-2025,Headphones,Electronics,3094.16,3,9282.48
03-06-2025,Tablet,Electronics,23659.47,5,118297.35
09-12-2025,Phone,Electronics,19960.89,7,139726.23
03-11-2025,Rice,Grocery,60.52,5,302.6
19-02-2025,Shoes,Fashion,2306.18,5,11530.9
03-08-2025,Phone,Electronics,19301.59,7,135111.13
01-03-2025,Keyboard,Electronics,1489.42,6,8936.52
05-12-2025,Mouse,Electronics,678.66,7,4750.62
27-12-2025,Keyboard,Electronics,1582.1,8,12656.8
08-09-2025,Bag,Accessories,1178.88,4,4715.52
15-01-2025,T-Shirt,Fashion,762.87,4,3051.48
29-07-2025,Laptop,Electronics,50622.57,6,303735.42
14-05-2025,Watch,Accessories,3372.33,7,23606.31
